dt,secu,M001012
2013-04-26,601233_SH_EQ,0.893217237737
2013-04-26,600859_SH_EQ,1.45861380488
2013-04-26,601179_SH_EQ,1.02392862322
2013-04-26,600108_SH_EQ,2.82895107309
2013-04-26,002344_SZ_EQ,6.92579152728
2013-04-26,002155_SZ_EQ,3.90986830527
2013-04-26,000401_SZ_EQ,1.37955365
2013-04-26,600315_SH_EQ,10.9582312267
2013-04-26,600694_SH_EQ,2.25325357254
2013-04-26,601099_SH_EQ,4.16246529063
2013-04-26,000758_SZ_EQ,2.91272402048
2013-04-26,000807_SZ_EQ,1.95382245778
2013-04-26,600432_SH_EQ,2.60919807599
2013-04-26,000937_SZ_EQ,1.78330803602
2013-04-26,000780_SZ_EQ,1.53831337607
2013-04-26,000629_SZ_EQ,1.71095998136
2013-04-26,002378_SZ_EQ,6.17508695996
2013-04-26,600997_SH_EQ,1.91833746897
2013-04-26,002375_SZ_EQ,4.09186526991
2013-04-26,600550_SH_EQ,1.77911285659
2013-04-26,601369_SH_EQ,2.24689579484
2013-04-26,002431_SZ_EQ,3.88062211173
2013-04-26,000527_SZ_EQ,2.14115756524
2013-04-26,000528_SZ_EQ,0.963600611292
2013-04-26,601216_SH_EQ,1.36848068965
2013-04-26,601106_SH_EQ,0.967927976166
2013-04-26,601158_SH_EQ,2.3327836181
2013-04-26,600169_SH_EQ,1.34657352891
2013-04-26,600160_SH_EQ,1.77379223585
2013-04-26,600166_SH_EQ,1.14980746169
2013-04-26,600062_SH_EQ,2.56879534506
2013-04-26,601558_SH_EQ,1.57596231006
2013-04-26,600498_SH_EQ,2.56264730392
2013-04-26,000983_SZ_EQ,2.07533840021
2013-04-26,600022_SH_EQ,0.986314779791
2013-04-26,002603_SZ_EQ,3.42390535879
2013-04-26,000839_SZ_EQ,1.46245483434
2013-04-26,600881_SH_EQ,1.13598814436
2013-04-26,600528_SH_EQ,1.53998764642
2013-04-26,002128_SZ_EQ,2.51373279593
2013-04-26,002122_SZ_EQ,1.21166910356
2013-05-31,000001_SZ_EQ,1.2115855883
2013-05-31,000002_SZ_EQ,2.00870292183
2013-05-31,000009_SZ_EQ,4.7050644546
2013-05-31,000039_SZ_EQ,1.7384048234
2013-05-31,000060_SZ_EQ,3.29146092798
2013-05-31,000061_SZ_EQ,2.54887073746
2013-05-31,000063_SZ_EQ,1.98817539435
2013-05-31,000069_SZ_EQ,2.2913367552
2013-05-31,000100_SZ_EQ,1.98936242644
2013-05-31,000157_SZ_EQ,1.31445798213
2013-05-31,000338_SZ_EQ,1.80075722157
2013-05-31,000402_SZ_EQ,0.899247888569
2013-05-31,000423_SZ_EQ,6.22697450265
2013-05-31,000425_SZ_EQ,1.18500028858
2013-05-31,000538_SZ_EQ,8.44849764998
2013-05-31,000568_SZ_EQ,3.40985701619
2013-05-31,000623_SZ_EQ,1.73041973799
2013-05-31,000625_SZ_EQ,3.01497241135
2013-05-31,000630_SZ_EQ,1.96444000328
2013-05-31,000651_SZ_EQ,2.87459209311
2013-05-31,000686_SZ_EQ,2.67085699087
2013-05-31,000709_SZ_EQ,0.570725685789
2013-05-31,000725_SZ_EQ,1.38951316025
2013-05-31,000728_SZ_EQ,1.38553784282
2013-05-31,000729_SZ_EQ,1.58787543756
2013-05-31,000750_SZ_EQ,8.14739370792
2013-05-31,000768_SZ_EQ,2.70869135609
2013-05-31,000776_SZ_EQ,2.46462060326
2013-05-31,000778_SZ_EQ,0.933834501934
2013-05-31,000783_SZ_EQ,1.9089941897
2013-05-31,000792_SZ_EQ,2.30512766196
2013-05-31,000800_SZ_EQ,3.00823008395
2013-05-31,000858_SZ_EQ,2.59186975633
2013-05-31,000876_SZ_EQ,1.82070122416
2013-05-31,000895_SZ_EQ,7.19135616541
2013-05-31,000999_SZ_EQ,5.16723826411
2013-05-31,002007_SZ_EQ,5.46493967471
2013-05-31,002024_SZ_EQ,1.60017052611
2013-05-31,002081_SZ_EQ,7.89296549707
2013-05-31,002142_SZ_EQ,1.30757293499
2013-05-31,002146_SZ_EQ,3.50435897576
2013-05-31,002202_SZ_EQ,1.33905679569
2013-05-31,002236_SZ_EQ,20.5862664081
2013-05-31,002241_SZ_EQ,10.0024067346
2013-05-31,002304_SZ_EQ,4.10684286939
2013-05-31,002385_SZ_EQ,4.4511613757
2013-05-31,002399_SZ_EQ,1.84219134007
2013-05-31,002415_SZ_EQ,8.27351391879
2013-05-31,002422_SZ_EQ,3.19723196362
2013-05-31,002500_SZ_EQ,3.06479301867
2013-05-31,002594_SZ_EQ,3.89428385907
2013-05-31,002673_SZ_EQ,3.9774598961
2013-05-31,600000_SH_EQ,1.04524450738
2013-05-31,600009_SH_EQ,1.62154537552
2013-05-31,600010_SH_EQ,2.01104931702
2013-05-31,600011_SH_EQ,1.55532478011
2013-05-31,600015_SH_EQ,0.940267325517
2013-05-31,600016_SH_EQ,1.66752292447
2013-05-31,600019_SH_EQ,0.709872379917
2013-05-31,600027_SH_EQ,1.43769319788
2013-05-31,600028_SH_EQ,1.09996091004
2013-05-31,600029_SH_EQ,1.0416834307
2013-05-31,600030_SH_EQ,1.63875192301
2013-05-31,600031_SH_EQ,2.85534063933
2013-05-31,600036_SH_EQ,1.36667186881
2013-05-31,600048_SH_EQ,2.05815884846
2013-05-31,600050_SH_EQ,1.09298792976
2013-05-31,600066_SH_EQ,3.02629800757
2013-05-31,600068_SH_EQ,1.35789944569
2013-05-31,600085_SH_EQ,7.36658930641
2013-05-31,600089_SH_EQ,1.61396374488
2013-05-31,600100_SH_EQ,1.75916265711
2013-05-31,600104_SH_EQ,1.34833160983
2013-05-31,600109_SH_EQ,3.16289528076
2013-05-31,600111_SH_EQ,9.62756313475
2013-05-31,600115_SH_EQ,1.5698381143
2013-05-31,600118_SH_EQ,6.8219670221
2013-05-31,600150_SH_EQ,1.51188646663
2013-05-31,600153_SH_EQ,1.58580589653
2013-05-31,600157_SH_EQ,1.76301884991
2013-05-31,600170_SH_EQ,1.51474505057
2013-05-31,600177_SH_EQ,1.18745433984
2013-05-31,600188_SH_EQ,1.56985735751
2013-05-31,600196_SH_EQ,2.00095351572
2013-05-31,600208_SH_EQ,1.70252252059
2013-05-31,600221_SH_EQ,1.27988102185
2013-05-31,600252_SH_EQ,5.13685230476
2013-05-31,600256_SH_EQ,8.51123666903
2013-05-31,600271_SH_EQ,2.47111141831
2013-05-31,600276_SH_EQ,6.97931105279
2013-05-31,600309_SH_EQ,4.20804350782
2013-05-31,600340_SH_EQ,6.19421698587
2013-05-31,600352_SH_EQ,1.967884098
2013-05-31,600362_SH_EQ,1.6591795382
2013-05-31,600369_SH_EQ,2.13209581728
2013-05-31,600372_SH_EQ,7.15245720147
2013-05-31,600383_SH_EQ,1.4530339471
2013-05-31,600406_SH_EQ,9.30612995644
2013-05-31,600415_SH_EQ,2.0496865209
2013-05-31,600489_SH_EQ,3.47277803824
2013-05-31,600518_SH_EQ,3.66684076538
2013-05-31,600519_SH_EQ,5.42157807159
2013-05-31,600535_SH_EQ,10.3477665184
2013-05-31,600547_SH_EQ,5.58620299153
2013-05-31,600583_SH_EQ,2.96480535327
2013-05-31,600585_SH_EQ,1.80518897028
2013-05-31,600588_SH_EQ,3.78964428916
2013-05-31,600600_SH_EQ,4.05709871597
2013-05-31,600637_SH_EQ,8.14053488336
2013-05-31,600642_SH_EQ,1.02956070104
2013-05-31,600649_SH_EQ,1.59775184711
2013-05-31,600660_SH_EQ,2.45062285466
2013-05-31,600674_SH_EQ,2.55418133755
2013-05-31,600690_SH_EQ,2.89331280665
2013-05-31,600703_SH_EQ,4.42400631491
2013-05-31,600718_SH_EQ,2.15418809993
2013-05-31,600739_SH_EQ,1.95770122488
2013-05-31,600741_SH_EQ,1.22551022222
2013-05-31,600783_SH_EQ,3.69324644865
2013-05-31,600795_SH_EQ,1.27064106156
2013-05-31,600804_SH_EQ,4.47268751507
2013-05-31,600827_SH_EQ,1.19916191272
2013-05-31,600837_SH_EQ,1.92918488961
2013-05-31,600839_SH_EQ,0.708574432486
2013-05-31,600863_SH_EQ,1.71249042513
2013-05-31,600873_SH_EQ,1.97730638213
2013-05-31,600875_SH_EQ,1.61157072632
2013-05-31,600886_SH_EQ,1.88005410676
2013-05-31,600887_SH_EQ,4.07552866256
2013-05-31,600893_SH_EQ,3.63185190798
2013-05-31,600900_SH_EQ,1.65235360822
2013-05-31,600999_SH_EQ,2.32830090289
2013-05-31,601006_SH_EQ,1.42813083224
2013-05-31,601009_SH_EQ,1.09768374477
2013-05-31,601018_SH_EQ,1.12893968121
2013-05-31,601088_SH_EQ,1.53791918463
2013-05-31,601098_SH_EQ,1.98159214292
2013-05-31,601111_SH_EQ,1.34146599336
2013-05-31,601117_SH_EQ,3.12248522781
2013-05-31,601118_SH_EQ,2.39672127082
2013-05-31,601166_SH_EQ,1.29905162428
2013-05-31,601169_SH_EQ,1.05248712281
2013-05-31,601186_SH_EQ,0.859779498445
2013-05-31,601258_SH_EQ,2.0007860115
2013-05-31,601288_SH_EQ,1.11010834491
2013-05-31,601318_SH_EQ,1.86163192424
2013-05-31,601328_SH_EQ,0.877785775585
2013-05-31,601333_SH_EQ,0.737705094651
2013-05-31,601336_SH_EQ,2.07152504996
2013-05-31,601377_SH_EQ,3.41638631878
2013-05-31,601390_SH_EQ,0.760521460712
2013-05-31,601398_SH_EQ,1.22386264504
2013-05-31,601555_SH_EQ,2.25508565522
2013-05-31,601600_SH_EQ,1.29755474139
2013-05-31,601601_SH_EQ,1.69521943668
2013-05-31,601607_SH_EQ,1.36132885785
2013-05-31,601618_SH_EQ,0.924329063935
2013-05-31,601628_SH_EQ,2.02833696831
2013-05-31,601633_SH_EQ,4.74741281294
2013-05-31,601668_SH_EQ,1.07446614708
2013-05-31,601669_SH_EQ,1.08941652889
2013-05-31,601688_SH_EQ,1.67480420371
2013-05-31,601766_SH_EQ,1.80110870445
2013-05-31,601800_SH_EQ,0.901299716041
2013-05-31,601808_SH_EQ,2.23972076953
2013-05-31,601818_SH_EQ,1.03376618475
2013-05-31,601857_SH_EQ,1.41615549716
2013-05-31,601866_SH_EQ,1.01730125714
2013-05-31,601888_SH_EQ,4.66786453538
2013-05-31,601898_SH_EQ,0.988308009455
2013-05-31,601899_SH_EQ,2.32877318534
2013-05-31,601901_SH_EQ,3.12446223321
2013-05-31,601928_SH_EQ,2.35002330834
2013-05-31,601933_SH_EQ,4.31974479233
2013-05-31,601939_SH_EQ,1.19668760638
2013-05-31,601958_SH_EQ,2.55614101522
2013-05-31,601988_SH_EQ,0.953045499477
2013-05-31,601989_SH_EQ,1.55581480603
2013-05-31,601992_SH_EQ,1.17573759698
2013-05-31,601998_SH_EQ,0.980899410325
2013-05-31,600216_SH_EQ,1.78305032137
2013-05-31,601238_SH_EQ,1.86913928645
2013-05-31,600770_SH_EQ,2.76445954391
2013-05-31,600779_SH_EQ,3.68286387231
2013-05-31,600037_SH_EQ,1.45811632026
2013-05-31,600549_SH_EQ,5.97676311308
2013-05-31,600546_SH_EQ,1.82710189368
2013-05-31,600895_SH_EQ,1.59801171508
2013-05-31,600664_SH_EQ,1.78649665563
2013-05-31,600143_SH_EQ,1.90749268396
2013-05-31,600598_SH_EQ,2.74573256999
2013-05-31,000046_SZ_EQ,3.11457237091
2013-05-31,002069_SZ_EQ,4.02415267912
2013-05-31,600267_SH_EQ,2.76809051709
2013-05-31,600266_SH_EQ,1.44967855122
2013-05-31,601001_SH_EQ,1.40196558824
2013-05-31,600096_SH_EQ,3.77647772179
2013-05-31,000970_SZ_EQ,5.12796883571
2013-05-31,601101_SH_EQ,1.85581304741
2013-05-31,601918_SH_EQ,1.57374750725
2013-05-31,600582_SH_EQ,2.10481889504
2013-05-31,000059_SZ_EQ,0.970587986861
2013-05-31,002073_SZ_EQ,2.55358486629
2013-05-31,002106_SZ_EQ,3.80512052794
2013-05-31,000869_SZ_EQ,4.42334269727
2013-05-31,000559_SZ_EQ,2.8511888362
2013-05-31,600456_SH_EQ,1.98298435368
2013-05-31,600809_SH_EQ,5.70879128543
2013-05-31,600058_SH_EQ,1.957370762
2013-05-31,000968_SZ_EQ,2.06971596819
2013-05-31,000969_SZ_EQ,2.7119507245
2013-05-31,000960_SZ_EQ,4.01306724035
2013-05-31,000961_SZ_EQ,1.94683493908
2013-05-31,600971_SH_EQ,1.52937700858
2013-05-31,600970_SH_EQ,2.48590135865
2013-05-31,002310_SZ_EQ,10.240688923
2013-05-31,600123_SH_EQ,1.9032472027
2013-05-31,002299_SZ_EQ,3.57906875162
2013-05-31,000024_SZ_EQ,2.02918339228
2013-05-31,002001_SZ_EQ,2.09113393476
2013-05-31,000878_SZ_EQ,2.59650151008
2013-05-31,600811_SH_EQ,1.30775589907
2013-05-31,000596_SZ_EQ,3.56527515112
2013-05-31,600516_SH_EQ,4.26312895676
2013-05-31,600497_SH_EQ,5.09591904141
2013-05-31,600655_SH_EQ,1.85755465873
2013-05-31,600219_SH_EQ,0.716302592632
2013-05-31,600259_SH_EQ,23.2043862864
2013-05-31,601699_SH_EQ,2.20127099259
2013-05-31,601717_SH_EQ,1.45051882444
2013-05-31,600508_SH_EQ,1.19518404362
2013-05-31,600132_SH_EQ,5.77373165661
2013-05-31,601666_SH_EQ,1.36647507828
2013-05-31,000581_SZ_EQ,3.19806149119
2013-05-31,000718_SZ_EQ,2.82220390241
2013-05-31,600348_SH_EQ,2.05636710297
2013-05-31,600395_SH_EQ,2.7129764014
2013-05-31,000883_SZ_EQ,1.33950768482
2013-05-31,600832_SH_EQ,2.45919149385
2013-05-31,600125_SH_EQ,2.26490698725
2013-05-31,000703_SZ_EQ,2.04644568507
2013-05-31,000562_SZ_EQ,3.11469970776
2013-05-31,000012_SZ_EQ,3.3128992732
2013-05-31,002038_SZ_EQ,12.7255253538
2013-05-31,601788_SH_EQ,2.16415706551
2013-05-31,000422_SZ_EQ,1.33577743128
2013-05-31,600376_SH_EQ,1.12404147161
2013-05-31,600005_SH_EQ,0.745952800416
2013-05-31,002405_SZ_EQ,3.91857362237
2013-05-31,000825_SZ_EQ,0.76222255746
2013-05-31,600331_SH_EQ,7.81940643139
2013-05-31,600316_SH_EQ,3.26687038613
2013-05-31,002570_SZ_EQ,5.13650897469
2013-05-31,000898_SZ_EQ,0.508220728443
2013-05-31,601168_SH_EQ,1.51143812596
2013-05-31,601299_SH_EQ,1.35582752884
2013-05-31,000933_SZ_EQ,1.64695966421
2013-05-31,002092_SZ_EQ,1.20054352929
2013-05-31,002353_SZ_EQ,13.2970030559
2013-05-31,601233_SH_EQ,1.00398185545
2013-05-31,600859_SH_EQ,1.48321374417
2013-05-31,601179_SH_EQ,1.16932030084
2013-05-31,600108_SH_EQ,3.37692112347
2013-05-31,002344_SZ_EQ,7.2665815816
2013-05-31,002155_SZ_EQ,4.02695938099
2013-05-31,000401_SZ_EQ,1.351962577
2013-05-31,600315_SH_EQ,9.78097751102
2013-05-31,600694_SH_EQ,2.16275902205
2013-05-31,601099_SH_EQ,4.50037760205
2013-05-31,000758_SZ_EQ,3.33210127913
2013-05-31,000807_SZ_EQ,2.01586643588
2013-05-31,600432_SH_EQ,2.79186528011
2013-05-31,000937_SZ_EQ,1.75689783346
2013-05-31,000780_SZ_EQ,1.57230925178
2013-05-31,000629_SZ_EQ,1.77167146457
2013-05-31,002378_SZ_EQ,7.08734992869
2013-05-31,600997_SH_EQ,1.46763267549
2013-05-31,002375_SZ_EQ,5.53143407488
2013-05-31,600550_SH_EQ,1.87941892269
2013-05-31,601369_SH_EQ,2.5793132549
2013-05-31,002431_SZ_EQ,4.61687353537
2013-05-31,000527_SZ_EQ,2.03908710743
2013-05-31,000528_SZ_EQ,1.00423788333
2013-05-31,601216_SH_EQ,1.5325109093
2013-05-31,601106_SH_EQ,0.991535975584
2013-05-31,601158_SH_EQ,2.47576067856
2013-05-31,600169_SH_EQ,1.39176056008
2013-05-31,600160_SH_EQ,1.92999585836
2013-05-31,600166_SH_EQ,1.29094585715
2013-05-31,600062_SH_EQ,2.72105822234
2013-05-31,601558_SH_EQ,1.79735942311
2013-05-31,600498_SH_EQ,2.92078960664
2013-05-31,000983_SZ_EQ,2.0694257552
2013-05-31,600022_SH_EQ,0.9913214538
2013-05-31,002603_SZ_EQ,3.94468898509
2013-05-31,000839_SZ_EQ,1.70307811605
2013-05-31,600881_SH_EQ,1.15080950054
2013-05-31,600528_SH_EQ,1.67400955981
2013-05-31,002128_SZ_EQ,2.53121963277
2013-05-31,002122_SZ_EQ,1.3005083861
2013-06-28,000001_SZ_EQ,0.920781958225
2013-06-28,000002_SZ_EQ,1.65156291987
2013-06-28,000009_SZ_EQ,3.99041703936
2013-06-28,000039_SZ_EQ,1.40294701764
2013-06-28,000060_SZ_EQ,2.39708155591
2013-06-28,000061_SZ_EQ,2.09558319181
2013-06-28,000063_SZ_EQ,2.00706542185
2013-06-28,000069_SZ_EQ,1.84233452945
2013-06-28,000100_SZ_EQ,1.55719058897
2013-06-28,000157_SZ_EQ,1.01097830637
2013-06-28,000338_SZ_EQ,1.35603896677
2013-06-28,000402_SZ_EQ,0.749622615929
2013-06-28,000423_SZ_EQ,5.46414187302
2013-06-28,000425_SZ_EQ,0.88677333321
2013-06-28,000538_SZ_EQ,7.88620319527
2013-06-28,000568_SZ_EQ,3.06448979006
2013-06-28,000623_SZ_EQ,1.3154077049
2013-06-28,000625_SZ_EQ,2.69837126218
2013-06-28,000630_SZ_EQ,1.39137077762
2013-06-28,000651_SZ_EQ,2.68695553351
2013-06-28,000686_SZ_EQ,2.15152368709
2013-06-28,000709_SZ_EQ,0.461066602057
2013-06-28,000725_SZ_EQ,1.14673576794
2013-06-28,000728_SZ_EQ,1.10062442726
2013-06-28,000729_SZ_EQ,1.63803534967
2013-06-28,000750_SZ_EQ,6.51286623282
2013-06-28,000768_SZ_EQ,2.06575433326
2013-06-28,000776_SZ_EQ,1.93125857737
2013-06-28,000778_SZ_EQ,0.765463673539
2013-06-28,000783_SZ_EQ,1.50399841041
2013-06-28,000792_SZ_EQ,1.66377769892
2013-06-28,000800_SZ_EQ,2.51367051852
2013-06-28,000858_SZ_EQ,2.18699241755
2013-06-28,000876_SZ_EQ,1.43931838346
2013-06-28,000895_SZ_EQ,6.73740509379
2013-06-28,000999_SZ_EQ,5.16723826411
2013-06-28,002007_SZ_EQ,4.76809651681
2013-06-28,002024_SZ_EQ,1.28064765748
2013-06-28,002081_SZ_EQ,7.53204894259
2013-06-28,002142_SZ_EQ,1.04482478862
2013-06-28,002146_SZ_EQ,3.10593625302
2013-06-28,002202_SZ_EQ,1.11899474865
2013-06-28,002236_SZ_EQ,19.1720576073
2013-06-28,002241_SZ_EQ,10.3592277511
2013-06-28,002304_SZ_EQ,3.43925921974
2013-06-28,002385_SZ_EQ,3.8764544639
2013-06-28,002399_SZ_EQ,1.744202439
2013-06-28,002415_SZ_EQ,7.79488088216
2013-06-28,002422_SZ_EQ,2.8402672218
2013-06-28,002500_SZ_EQ,2.32312095653
2013-06-28,002594_SZ_EQ,3.30059592589
2013-06-28,002673_SZ_EQ,3.03081921077
2013-06-28,600000_SH_EQ,0.826611702112
2013-06-28,600009_SH_EQ,1.41706897919
2013-06-28,600010_SH_EQ,1.71420004153
2013-06-28,600011_SH_EQ,1.29569958281
2013-06-28,600015_SH_EQ,0.793378042672
2013-06-28,600016_SH_EQ,1.36622098114
2013-06-28,600019_SH_EQ,0.58242138895
2013-06-28,600027_SH_EQ,1.15528917687
2013-06-28,600028_SH_EQ,0.88682322267
2013-06-28,600029_SH_EQ,0.844122780048
2013-06-28,600030_SH_EQ,1.2779489592
2013-06-28,600031_SH_EQ,2.32073681833
2013-06-28,600036_SH_EQ,1.16740748735
2013-06-28,600048_SH_EQ,1.63563385631
2013-06-28,600050_SH_EQ,0.906947431077
2013-06-28,600066_SH_EQ,3.07926737065
2013-06-28,600068_SH_EQ,1.06364290577
2013-06-28,600085_SH_EQ,6.83568156256
2013-06-28,600089_SH_EQ,1.5231428073
2013-06-28,600100_SH_EQ,1.48071850647
2013-06-28,600104_SH_EQ,1.13956881419
2013-06-28,600109_SH_EQ,2.32120585378
2013-06-28,600111_SH_EQ,7.25631067614
2013-06-28,600115_SH_EQ,1.38997233054
2013-06-28,600118_SH_EQ,5.34450234107
2013-06-28,600150_SH_EQ,1.26669451634
2013-06-28,600153_SH_EQ,1.34975901071
2013-06-28,600157_SH_EQ,1.16144822882
2013-06-28,600170_SH_EQ,1.30489372114
2013-06-28,600177_SH_EQ,0.962247482282
2013-06-28,600188_SH_EQ,1.0198105847
2013-06-28,600196_SH_EQ,1.68433677468
2013-06-28,600208_SH_EQ,1.52930075251
2013-06-28,600221_SH_EQ,1.02390481748
2013-06-28,600252_SH_EQ,4.54716262692
2013-06-28,600256_SH_EQ,7.88272705317
2013-06-28,600271_SH_EQ,2.1591601421
2013-06-28,600276_SH_EQ,6.45731025117
2013-06-28,600309_SH_EQ,3.82810090831
2013-06-28,600340_SH_EQ,5.9703738365
2013-06-28,600352_SH_EQ,1.778455219
2013-06-28,600362_SH_EQ,1.24359456815
2013-06-28,600369_SH_EQ,1.68937757423
2013-06-28,600372_SH_EQ,5.80565588418
2013-06-28,600383_SH_EQ,1.2861694035
2013-06-28,600406_SH_EQ,8.26324249648
2013-06-28,600415_SH_EQ,1.62816543105
2013-06-28,600489_SH_EQ,2.62080487207
2013-06-28,600518_SH_EQ,3.79512098591
2013-06-28,600519_SH_EQ,5.29147120057
2013-06-28,600535_SH_EQ,9.55460045275
2013-06-28,600547_SH_EQ,5.58620299153
2013-06-28,600583_SH_EQ,2.39180681243
2013-06-28,600585_SH_EQ,1.42919694807
2013-06-28,600588_SH_EQ,3.09401095389
2013-06-28,600600_SH_EQ,3.96012873895
2013-06-28,600637_SH_EQ,9.650083689
2013-06-28,600642_SH_EQ,0.877204184742
2013-06-28,600649_SH_EQ,1.49209754143
2013-06-28,600660_SH_EQ,1.9556024778
2013-06-28,600674_SH_EQ,2.30079930938
2013-06-28,600690_SH_EQ,2.48943554579
2013-06-28,600703_SH_EQ,4.57302547499
2013-06-28,600718_SH_EQ,1.93757913077
2013-06-28,600739_SH_EQ,1.68869428471
2013-06-28,600741_SH_EQ,0.989542415458
2013-06-28,600783_SH_EQ,3.36163898822
2013-06-28,600795_SH_EQ,1.08912090991
2013-06-28,600804_SH_EQ,3.67176440191
2013-06-28,600827_SH_EQ,0.937228935197
2013-06-28,600837_SH_EQ,1.49428193761
2013-06-28,600839_SH_EQ,0.592686090725
2013-06-28,600863_SH_EQ,1.42287807382
2013-06-28,600873_SH_EQ,1.52721913172
2013-06-28,600875_SH_EQ,1.28032408742
2013-06-28,600886_SH_EQ,1.56516819725
2013-06-28,600887_SH_EQ,4.93821847777
2013-06-28,600893_SH_EQ,4.20610818295
2013-06-28,600900_SH_EQ,1.51247182128
2013-06-28,600999_SH_EQ,1.83720253339
2013-06-28,601006_SH_EQ,1.19987229752
2013-06-28,601009_SH_EQ,0.964908651551
2013-06-28,601018_SH_EQ,0.934613998382
2013-06-28,601088_SH_EQ,1.27208745057
2013-06-28,601098_SH_EQ,1.92971800305
2013-06-28,601111_SH_EQ,1.07115175365
2013-06-28,601117_SH_EQ,2.52343458138
2013-06-28,601118_SH_EQ,1.77186179664
2013-06-28,601166_SH_EQ,1.03489711384
2013-06-28,601169_SH_EQ,0.921793666897
2013-06-28,601186_SH_EQ,0.703913039663
2013-06-28,601258_SH_EQ,1.70876377571
2013-06-28,601288_SH_EQ,1.0003174097
2013-06-28,601318_SH_EQ,1.63368658638
2013-06-28,601328_SH_EQ,0.758511275294
2013-06-28,601333_SH_EQ,0.621509786702
2013-06-28,601336_SH_EQ,2.06068373529
2013-06-28,601377_SH_EQ,2.64006704464
2013-06-28,601390_SH_EQ,0.651113110224
2013-06-28,601398_SH_EQ,1.177016228
2013-06-28,601555_SH_EQ,1.77555594692
2013-06-28,601600_SH_EQ,0.994476261649
2013-06-28,601601_SH_EQ,1.4510932631
2013-06-28,601607_SH_EQ,1.1314250007
2013-06-28,601618_SH_EQ,0.729494996537
2013-06-28,601628_SH_EQ,1.66874597933
2013-06-28,601633_SH_EQ,4.60315800258
2013-06-28,601668_SH_EQ,0.931964005555
2013-06-28,601669_SH_EQ,0.869119003653
2013-06-28,601688_SH_EQ,1.28929530868
2013-06-28,601766_SH_EQ,1.47363439455
2013-06-28,601800_SH_EQ,0.734459527156
2013-06-28,601808_SH_EQ,1.89763473498
2013-06-28,601818_SH_EQ,0.954499768025
2013-06-28,601857_SH_EQ,1.26489945227
2013-06-28,601866_SH_EQ,0.868097072756
2013-06-28,601888_SH_EQ,4.21464577715
2013-06-28,601898_SH_EQ,0.73558997964
2013-06-28,601899_SH_EQ,1.79950655231
2013-06-28,601901_SH_EQ,2.28548626318
2013-06-28,601928_SH_EQ,2.29277216046
2013-06-28,601933_SH_EQ,3.81904710049
2013-06-28,601939_SH_EQ,1.03463615969
2013-06-28,601958_SH_EQ,1.88911446885
2013-06-28,601988_SH_EQ,0.875509594435
2013-06-28,601989_SH_EQ,1.55581480603
2013-06-28,601992_SH_EQ,0.939087537521
2013-06-28,601998_SH_EQ,0.834664406492
2013-06-28,600216_SH_EQ,1.66309966339
2013-06-28,601238_SH_EQ,1.50020339676
2013-06-28,600770_SH_EQ,2.11273462553
2013-06-28,600779_SH_EQ,2.79322435319
2013-06-28,600037_SH_EQ,1.15808466808
2013-06-28,600549_SH_EQ,4.79938571787
2013-06-28,600546_SH_EQ,1.40839104304
2013-06-28,600895_SH_EQ,1.24734345949
2013-06-28,600664_SH_EQ,1.39079818276
2013-06-28,600143_SH_EQ,1.58030697488
2013-06-28,600598_SH_EQ,2.74573256999
2013-06-28,000046_SZ_EQ,2.58928674106
2013-06-28,002069_SZ_EQ,3.27965675705
2013-06-28,600267_SH_EQ,2.24268225334
2013-06-28,600266_SH_EQ,1.18452169161
2013-06-28,601001_SH_EQ,1.04736151507
2013-06-28,600096_SH_EQ,2.67500505293
2013-06-28,000970_SZ_EQ,4.06744000108
2013-06-28,601101_SH_EQ,1.3728169278
2013-06-28,601918_SH_EQ,1.57374750725
2013-06-28,600582_SH_EQ,1.47682374931
2013-06-28,000059_SZ_EQ,0.751583518031
2013-06-28,002073_SZ_EQ,1.956582377
2013-06-28,002106_SZ_EQ,2.59593778239
2013-06-28,000869_SZ_EQ,3.60929540356
2013-06-28,000559_SZ_EQ,2.2241814844
2013-06-28,600456_SH_EQ,1.39034109197
2013-06-28,600809_SH_EQ,4.92483755257
2013-06-28,600058_SH_EQ,1.39629197028
2013-06-28,000968_SZ_EQ,1.41479176041
2013-06-28,000969_SZ_EQ,2.00617136531
2013-06-28,000960_SZ_EQ,2.8497916375
2013-06-28,000961_SZ_EQ,1.72152311973
2013-06-28,600971_SH_EQ,1.09444265484
2013-06-28,600970_SH_EQ,2.15554123464
2013-06-28,002310_SZ_EQ,8.73466170257
2013-06-28,600123_SH_EQ,1.4442757717
2013-06-28,002299_SZ_EQ,2.53762992272
2013-06-28,000024_SZ_EQ,1.72267736939
2013-06-28,002001_SZ_EQ,1.7143111345
2013-06-28,000878_SZ_EQ,2.0197325299
2013-06-28,600811_SH_EQ,1.05519420334
2013-06-28,000596_SZ_EQ,2.85659804894
2013-06-28,600516_SH_EQ,3.85996991617
2013-06-28,600497_SH_EQ,4.19993327589
2013-06-28,600655_SH_EQ,1.55833515829
2013-06-28,600219_SH_EQ,0.538374865295
2013-06-28,600259_SH_EQ,18.1885585963
2013-06-28,601699_SH_EQ,1.60924211928
2013-06-28,601717_SH_EQ,1.06156237152
2013-06-28,600508_SH_EQ,0.861809265875
2013-06-28,600132_SH_EQ,4.76808718675
2013-06-28,601666_SH_EQ,1.0511346756
2013-06-28,000581_SZ_EQ,2.54185368224
